price
21.05973807428191
22.79012859654597
20.078908822460658
21.193269466817146
21.22404112546496
22.625373363492585
23.12116110983569
21.416413018006356
22.995391722558843
21.282881625453264
20.36659089443625
22.4811237546712
22.4811237546712
22.390972657693165
20.20742767303192
22.071338985505843
21.465203182151978
21.05973807428191
22.428013929366653
20.71321550210301
20.28320928562142
20.40168221419826
22.096981416112605
20.818576017659826
20.352202157004854
21.05973807428191
22.096981416112605
23.12116110983569
20.697948029987764
22.920490414393743
24.386827483101698
19.42863866800198
21.976028805727495
23.85876005291904
20.617905322399697
22.146374171429983
21.09482939406855
21.18699985380748
22.73816885762201
22.428013929366653
19.67058248303203
20.72326583794641
21.770584831577846
20.9055873945737
20.818576017659826
24.46093545525359
22.33270374958051
21.752885254484713
21.391095210034887
21.976028805727495
21.57768116552801
20.107079699374445
20.29248292239242
21.678777282358464
21.947041268862645
20.9055873945737
21.465203182151978
21.752885254484713
20.617905322399697
20.818576017659826
20.078908822460658
20.985630102183134
22.27082834587519
20.671972543611492
24.63528884239456
22.59506801400185
21.09482939406855
20.72226533761383
21.22404112546496
21.09482939406855
22.33270374958051
20.72326583794641
22.33270374958051
22.227343233944907
22.610335486130307
19.552082858669273
20.985630102183134
20.9055873945737
23.61363759489813
18.951309000896888
21.511723197765228
22.08424239033842
24.278613898464396
21.976028805727495
20.66669548651622
21.678777282358464
21.365119723645122
20.9055873945737
20.818576017659826
23.12116110983569
22.66917598614458
21.05973807428191
21.05973807428191
22.463732011962353
21.734866748988527
21.639556569220566
20.195633096558954
23.12116110983569
21.391095210034887
22.73816885762201
21.716517610327063
22.109560198316302
20.20742767303192
22.08424239033842
21.161520768522728
21.886416647064593
23.7189981105504
20.20742767303192
21.4887336795511
22.045021677195397
22.59506801400185
21.311052502404085
19.275096076363752
21.678777282358464
20.61679359354824
22.33270374958051
19.92475814295086
20.67091935762794
21.193269466817146
21.752885254484713
22.004199682686252
21.253894088596816
21.311052502404085
20.436916211059966
21.365119723645122
20.435583765827964
21.365119723645122
20.40168221419826
22.86333200056033
19.879295768977464
20.125428838008972
23.55647918106145
23.32595552246487
21.365119723645122
21.193269466817146
21.12873094572124
21.282881625453264
23.208172486817745
20.560746908625106
23.025850930040455
20.94640938906062
23.208172486817745
21.556174960316298
21.90192083359575
21.193269466817146
23.49585455924869
20.94640938906062
21.193269466817146
21.253894088596816
23.182854678835593
21.639556569220566
22.08424239033842
20.125428838008972
20.9055873945737
20.290943276209195
18.683045016112164
21.770584831577846
22.08424239033842
23.362323166633097
21.416413018006356
21.12873094572124
22.515025306341133
20.606732021814054
19.673443715304877
21.556174960316298
21.854667948760092
20.985630102183134
22.942469321110103
21.534196053607186
21.6978254773219
22.109560198316302
20.560746908625106
20.416740678051845
21.752885254484713
20.40168221419826
21.752885254484713
19.95754796570217
20.560746908625106
21.678777282358464
21.02337043013749
21.6978254773219
