location,bedroom_count,bathroom_count,carport_count,land_area
21.101326146908164,-0.6610173290196826,-0.3894367239738552,-0.2111724333623228,-0.4043127222418778
22.12287157174928,-0.09110054690313758,0.35847346338341146,0.4344361060030506,0.2479712559324216
20.265105026710376,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.750341417980683
21.222195425504275,-0.37605893796141004,-0.015481630295221864,-0.2111724333623228,-0.42817677022386436
21.37471255683158,0.1938578441551349,0.35847346338341146,0.4344361060030506,-0.2054456557253231
21.155421472897338,0.1938578441551349,0.7324285570620448,0.4344361060030506,-0.10203478113671466
21.34201172384022,4.468233710029223,1.1063836507406781,1.080044645368424,1.4610603616834053
21.65969803688135,-0.37605893796141004,-0.3894367239738552,-0.2111724333623228,-0.30885653031393157
22.12287157174928,-0.09110054690313758,-0.015481630295221864,-0.8567809727276963,0.1206963333618266
21.222195425504275,-1.2309341111362275,-1.1373469113311219,-0.8567809727276963,-0.37647133292956014
20.500650407532742,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.6270438367404191
21.617286564230014,-0.09110054690313758,-0.015481630295221864,-0.8567809727276963,0.5661585623589092
22.189171776139656,1.0487330173299523,0.35847346338341146,0.4344361060030506,1.2502612711758572
21.617286564230014,0.1938578441551349,0.35847346338341146,-0.8567809727276963,0.04910418941586691
21.155421472897338,-0.37605893796141004,-0.3894367239738552,-0.2111724333623228,-0.66681725004373
22.4698892628084,0.1938578441551349,0.35847346338341146,-0.2111724333623228,-0.18953629040399872
21.101326146908164,-0.09110054690313758,-0.3894367239738552,1.7256531847337975,-0.6270438367404191
22.69833517344485,0.1938578441551349,-0.3894367239738552,-0.2111724333623228,-0.6349985194010812
22.189171776139656,-0.09110054690313758,-0.3894367239738552,0.4344361060030506,0.7053655089204974
20.64876147909936,-0.09110054690313758,-0.015481630295221864,-0.2111724333623228,-0.38044867425989126
20.500650407532742,-0.6610173290196826,-0.3894367239738552,0.4344361060030506,-0.7543187593110141
20.500650407532742,-0.6610173290196826,-0.3894367239738552,-0.8567809727276963,-0.7463640766503519
22.044777012813654,0.1938578441551349,0.35847346338341146,0.4344361060030506,-0.30885653031393157
21.13945438787503,0.1938578441551349,-0.3894367239738552,-0.2111724333623228,-0.66681725004373
20.763815959088102,-0.37605893796141004,-0.3894367239738552,-0.2111724333623228,-0.6310211780707502
21.65969803688135,-0.37605893796141004,-0.3894367239738552,2.371261724099171,-0.41226740490254
21.730657012315973,-0.09110054690313758,-0.015481630295221864,1.080044645368424,-0.10203478113671466
21.730657012315973,-0.09110054690313758,0.35847346338341146,1.7256531847337975,0.5025211010736116
20.500650407532742,-0.6610173290196826,-0.3894367239738552,0.4344361060030506,-0.16964958375234326
23.031548287131173,1.9036081905047697,-0.015481630295221864,-0.8567809727276963,0.5263851490555982
22.12497960672268,1.3336914083882248,-0.3894367239738552,-0.8567809727276963,4.018490837086299
20.265105026710376,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.7384093939896897
22.4698892628084,0.1938578441551349,0.35847346338341146,-0.8567809727276963,-0.28499248233194496
21.37471255683158,5.6080672742623126,6.341754962241545,-0.8567809727276963,2.9525633605575656
20.92892897142632,-0.6610173290196826,-0.3894367239738552,-0.8567809727276963,-0.6906812980257165
21.910924335314103,0.1938578441551349,0.35847346338341146,-0.8567809727276963,-0.4003353809115467
21.617286564230014,-0.37605893796141004,-0.3894367239738552,-0.2111724333623228,-0.6349985194010812
20.500650407532742,0.4788162352134074,-0.3894367239738552,0.4344361060030506,-0.41226740490254
22.12497960672268,0.1938578441551349,-0.015481630295221864,1.7256531847337975,1.5604938949416827
21.37832742596769,0.4788162352134074,-0.015481630295221864,0.4344361060030506,0.27978998657507037
20.265105026710376,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.6787492740347233
20.265105026710376,3.04344175473786,1.8542938380979448,-0.2111724333623228,-0.4679501835271753
21.155421472897338,-0.09110054690313758,-0.015481630295221864,-0.8567809727276963,-0.5474970101337971
21.37832742596769,-0.09110054690313758,0.35847346338341146,-0.2111724333623228,-0.6827266153650544
21.617286564230014,-0.09110054690313758,-0.7633918176524885,-0.2111724333623228,-0.6389758607314123
22.12497960672268,1.3336914083882248,-0.015481630295221864,-0.8567809727276963,2.49516910756949
21.222195425504275,0.1938578441551349,0.7324285570620448,-0.2111724333623228,1.1627597619085732
21.730657012315973,0.1938578441551349,-0.015481630295221864,-0.8567809727276963,-0.22135502104664748
21.37471255683158,-0.37605893796141004,-0.015481630295221864,0.4344361060030506,-0.6509078847224056
21.222195425504275,-0.09110054690313758,-0.015481630295221864,-0.2111724333623228,-0.4759048661878375
21.730657012315973,-0.37605893796141004,-0.3894367239738552,0.4344361060030506,-0.4679501835271753
20.500650407532742,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.7384093939896897
20.763815959088102,-0.37605893796141004,-0.3894367239738552,-0.2111724333623228,-0.6867039566953854
22.4698892628084,-0.37605893796141004,0.7324285570620448,1.080044645368424,-0.3406752609565803
20.265105026710376,1.6186497994464972,0.35847346338341146,-0.8567809727276963,0.45877034643996956
21.155421472897338,-0.6610173290196826,-0.3894367239738552,-0.2111724333623228,-0.7185226873380343
21.730657012315973,-0.09110054690313758,0.35847346338341146,-0.2111724333623228,-0.5872704234371081
21.155421472897338,-0.6610173290196826,-0.7633918176524885,-0.2111724333623228,-0.5156782794911484
20.500650407532742,-1.2309341111362275,-1.1373469113311219,-0.8567809727276963,-0.49181423150916187
21.37471255683158,-0.6610173290196826,-0.3894367239738552,-0.2111724333623228,-0.6270438367404191
20.265105026710376,-0.37605893796141004,-0.3894367239738552,-0.8567809727276963,-0.7861374899536628
22.4698892628084,-0.945975720077955,-0.3894367239738552,-0.8567809727276963,-0.8139788792659804
22.044777012813654,0.1938578441551349,0.7324285570620448,-0.2111724333623228,1.0155981326863228
20.969955712458475,-0.37605893796141004,-0.3894367239738552,0.4344361060030506,-0.5753383994461149
21.37832742596769,5.6080672742623126,6.341754962241545,4.953695881560665,3.3502974935906753
20.265105026710376,3.04344175473786,2.6022040254552112,-0.2111724333623228,0.9638926953920185
